index,mark
309917,5
344904,5
208346,5
264717,4
208217,3
195648,4
30173,3
281677,4
185702,4
63862,5
29443,5
378251,5
318009,4
339849,3
45303,5
330432,5
160363,4
45018,3
240797,5
318036,4
67757,5
66780,3
318450,3
251890,5
325764,5
162610,5
10775,4
315996,5
296303,4
233039,3
199968,5
12410,4
165435,4
298681,4
52731,4
353546,5
21365,4
289803,5
313434,4
24149,3
369358,4
24703,5
321847,4
347448,3
303071,3
247004,3
328010,3
153343,5
365544,4
332838,4
309248,5
261814,4
318359,3
68057,5
195701,3
237592,5
316360,3
274720,3
186158,4
162309,5
275743,3
77808,5
324663,3
65337,5
78844,5
28585,3
318491,3
253536,5
81166,4
903,5
356904,5
324422,4
242270,3
37739,4
352423,5
361854,4
80480,4
178622,4
24460,3
330856,3
290705,3
69305,4
376120,5
43391,4
273492,5
374556,4
79109,5
178934,4
246993,4
212317,4
167902,5
83074,4
158973,3
180651,4
28433,5
312584,5
36597,3
182327,4
45685,5
72931,3
340358,4
167667,3
325600,4
20042,4
6061,3
261936,4
43283,3
19856,5
328028,4
68587,4
289010,3
244174,5
153600,3
53509,4
356659,4
375042,5
244832,4
330024,3
354514,5
328325,5
21917,5
23270,5
56924,4
41757,5
297353,4
323255,3
55224,5
30492,5
279151,5
370522,4
181535,4
315532,4
306377,5
375511,3
45821,5
249480,5
304933,3
70370,5
254804,5
276584,3
3928,5
325717,3
83432,3
59133,4
155745,4
176242,4
16464,3
57554,5
345084,3
372382,5
37710,5
249949,5
8394,4
178222,4
306039,4
24069,3
50710,5
362117,4
172238,4
177566,5
42791,4
206851,5
80971,4
341983,4
342661,4
192852,5
351248,4
265731,4
168038,5
344870,5
37273,4
319701,4
369753,3
202525,3
371302,4
48814,5
326524,4
211009,5
210453,5
366651,5
15876,3
14676,5
322533,3
39481,3
247800,4
289200,3
249795,3
252598,5
28595,3
256481,5
374791,4
243500,5
11977,5
229566,4
91534,3
271083,3
326430,3
8797,4
33263,5
210487,4
172642,3
250253,3
338555,5
258794,3
272128,3
314995,3
377513,5
313597,4
370344,5
159396,4
207589,5
49258,3
360320,5
291273,4
195286,4
49747,5
263077,5
360660,5
35556,4
13377,4
14232,3
321889,4
276954,5
228833,3
180793,3
308897,5
34965,4
73217,3
375518,3
290933,4
253733,3
25334,5
324653,3
346982,4
304336,4
30674,4
14134,4
59140,4
168968,4
11423,5
260948,5
303,5
321743,4
42363,4
281642,4
37256,4
240034,3
198825,4
263812,5
162910,4
162902,4
29704,5
273538,5
49914,5
278607,3
352348,4
203377,3
60105,4
365088,5
239768,4
46295,5
298964,5
7320,4
320326,3
6698,4
368828,3
255311,4
317282,5
274844,5
167908,5
161776,4
8905,4
360076,5
361223,5
65581,4
208356,3
367076,4
214640,4
14233,5
319859,4
232253,4
158797,5
278035,5
41348,5
208399,5
169592,5
323146,4
18588,4
47228,4
272254,4
158308,4
224000,3
358191,4
183106,5
244072,5
203630,4
357077,5
316967,4
266301,4
233862,3
291540,5
272234,4
340594,3
83006,5
271832,5
266598,5
258996,3
340946,4
168886,5
345398,5
255622,4
202986,5
353401,4
209701,4
284743,4
273621,4
43237,4
282421,5
288004,3
57180,4
339933,3
76616,4
36170,3
194479,5
251642,5
169698,4
163790,4
357625,3
264464,5
56130,5
319562,4
302343,3
263272,5
247447,3
330171,4
77182,5
364829,5
5000,4
80219,3
24578,5
182345,3
211019,3
41193,3
359508,3
355515,4
354942,5
279770,4
240672,5
19411,5
315734,5
216080,5
172087,5
255493,4
196069,4
266935,5
243910,5
210306,3
264829,5
65308,4
269093,5
47134,5
331533,5
21492,5
354191,4
326102,5
308403,5
236577,4
376926,4
7674,4
16983,5
220116,5
64001,3
205692,5
354085,3
368351,4
47097,4
38533,4
179775,3
363290,5
154890,4
326923,5
84410,5
163406,3
45781,4
154816,3
29654,3
355309,3
240997,5
376392,5
269370,4
53416,4
247785,4
61933,5
65178,4
167095,3
36791,5
52836,4
350247,5
334,5
261680,5
10598,4
352447,3
50667,3
357376,5
243213,3
320733,4
35126,5
237186,3
10386,4
301759,5
60982,4
274558,4
256380,4
74432,3
375638,5
205513,5
321787,4
10556,5
11869,4
79006,5
76140,3
69263,5
9204,4
178808,4
301697,3
10265,4
313377,3
336042,5
162039,4
316244,4
197818,5
330703,4
241496,5
203394,4
300753,4
355494,5
74211,4
41491,3
78357,3
364698,4
34920,4
341603,3
219077,5
205554,4
151890,3
196491,5
55513,4
258356,4
246678,5
179877,5
267597,5
337403,5
47527,5
304187,5
359520,4
190391,3
367876,5
306980,5
35775,4
82705,4
38404,3
327228,4
165368,4
32327,3
231518,4
245504,5
317615,3
322628,4
78984,4
19592,4
376427,5
284381,3
43465,5
298828,4
243457,5
19854,5
57394,4
62859,3
184707,5
280065,4
249861,3
272812,5
284100,3
257332,3
369218,5
161166,3
26654,3
252890,3
304816,3
2576,4
264881,5
308233,5
92351,3
250689,4
80885,5
276064,5
164750,5
14628,5
13226,4
278640,4
261167,4
268324,5
214656,4
303031,4
360322,4
184850,3
202002,3
277687,4
50474,3
59635,5
56997,3
253360,3
239638,3
269723,3
10663,5
239866,3
293838,4
304707,3
71712,5
375898,4
298266,4
256558,5
56157,4
82846,5
62919,4
285337,5
301311,5
68343,5
24900,3
331230,4
261434,5
330674,4
70993,4
61642,4
188504,4
24770,4
36570,4
9509,3
161814,4
191785,4
20569,5
82643,5
42598,5
273446,5
52676,4
17430,4
255721,5
30112,5
170771,4
9033,5
241604,4
184370,4
353951,4
302938,4
50108,5
236599,4
19263,4
29412,4
292735,3
313182,5
52763,4
168079,4
320085,3
23745,5
190354,3
263010,3
248091,5
162852,4
198771,4
43582,4
55815,5
357024,5
233670,3
72395,5
186228,5
308150,4
7096,5
377502,3
33303,5
350588,4
176565,5
8664,5
249671,5
5807,4
285682,5
78241,5
297704,4
35257,5
43924,5
375592,5
191421,3
304412,3
182997,5
42920,3
354385,3
356955,5
70366,3
244083,5
57455,5
98973,5
44216,5
220689,3
350952,4
68280,5
218099,4
222462,3
221899,5
70850,5
193877,5
65414,3
215102,4
81815,4
376340,5
21970,5
56004,4
327987,4
240451,3
190921,5
22626,4
22160,4
45798,4
50702,4
42958,4
42265,5
68586,4
176561,4
183048,3
318041,5
75380,5
167066,3
276120,4
276741,5
13716,4
209094,4
362926,5
176034,3
201584,5
221381,4
265307,3
235406,3
349742,3
195303,5
256413,5
222232,4
191987,5
321309,3
490,5
37645,5
257485,3
244421,4
200894,4
343674,4
335175,4
179077,5
51231,5
30038,4
352038,5
362601,4
78365,3
310187,4
224344,4
187884,5
358593,4
47344,3
351046,5
29772,5
328006,4
284372,4
361152,4
335859,4
354732,4
84821,4
243896,4
360914,4
193944,5
56902,5
63997,3
116682,5
163020,3
236095,5
230427,4
9235,3
62151,5
760,4
260594,4
311346,5
33706,4
313197,4
289762,3
312812,4
225634,4
59410,5
29742,5
44836,4
29477,4
57181,4
183235,5
323168,3
22759,5
13200,5
17895,4
333559,4
378345,4
238078,3
350656,5
252489,3
289251,3
68252,5
209534,5
262051,5
40786,4
248880,4
295949,5
344377,5
356140,4
249523,4
318944,4
326950,3
369028,5
348929,4
152836,4
359523,4
296089,5
243710,4
10750,5
281974,5
181478,5
379331,5
333557,5
50165,5
296973,4
75042,4
302546,4
156379,4
61293,3
358355,3
371058,4
268999,5
13697,5
169420,4
58825,5
192606,3
84461,4
337966,4
68911,5
185875,4
155729,3
220083,3
323138,5
284557,4
253094,4
203242,5
324129,3
24855,5
39478,5
315994,5
343510,4
21977,5
350839,5
23286,3
60673,5
243478,5
84287,3
163393,5
214256,5
370286,5
76905,5
216361,5
245567,4
254942,4
373204,5
154107,5
30960,5
230647,3
15934,4
231493,4
353870,4
102942,5
361167,5
303455,5
151794,4
69708,3
3551,5
81727,4
204632,4
295763,4
290784,3
73505,5
360198,5
327978,3
218338,5
262695,4
287881,4
307286,4
33433,3
339996,5
2015,3
300001,4
67472,5
370339,3
313832,5
31820,4
243068,4
237763,5
221416,5
310055,3
20612,5
163766,4
271988,4
368074,3
288204,3
247301,4
305080,4
40182,5
279403,3
251337,4
355862,4
242864,3
218867,5
363003,5
327715,5
1455,5
44647,5
246156,3
194816,4
3810,5
242314,5
364034,5
65064,5
161778,4
175410,5
71032,4
38658,4
286265,4
42775,4
226012,4
361957,4
323286,5
357352,5
80601,4
319734,5
180789,3
250193,5
195186,4
168885,3
347181,4
193173,5
270347,3
223613,5
257243,5
241964,4
84478,4
113819,4
309730,4
245173,5
282560,4
343903,5
78578,5
290081,4
254416,5
169537,4
225174,3
323576,4
318722,5
68097,5
53113,5
237264,4
203971,3
254751,4
362187,4
307863,5
287111,3
230873,5
198502,4
371268,4
81770,5
65179,5
242446,5
43737,5
258308,5
51910,4
10572,4
290823,4
15744,4
262808,4
30336,5
348296,3
233190,4
300148,5
286528,5
151916,4
57103,4
14794,4
346116,4
37937,4
377485,5
171044,4
49521,4
56335,4
179053,5
22450,5
336981,4
78262,5
173489,5
190696,5
31706,5
48710,5
227094,4
153427,4
81476,4
164430,3
304685,3
35546,5
45344,5
259349,4
27705,5
252450,5
57089,4
270886,4
184684,5
250686,4
63982,4
298360,4
232186,4
279364,5
63196,5
15483,5
38349,4
250813,5
229958,4
360210,4
168863,3
181352,4
67491,5
233741,5
220276,3
339664,5
361815,4
73644,5
351196,5
237076,4
295713,4
246150,4
43916,3
266393,4
351084,5
233942,5
56283,3
22864,3
159079,5
33812,3
45789,4
8371,4
995,5
310756,4
318211,4
353108,5
67014,5
323615,4
353099,4
302240,5
183032,3
201889,4
80385,3
5192,4
310808,5
11392,5
361750,5
233216,3
316961,3
330731,3
157012,3
266930,4
259696,3
184657,5
288054,5
57348,4
279656,5
172121,5
245322,5
86071,5
6659,5
355577,5
371866,4
52751,3
78035,5
262954,4
219402,5
326543,5
170110,4
368654,3
155176,3
371150,3
27498,5
315088,5
252577,3
1937,3
186968,3
160951,4
37718,4
184842,3
175889,4
184832,5
322149,5
63397,4
177543,5
256316,3
358241,3
14111,5
39753,3
60803,5
333490,3
215390,4
2433,5
5763,3
286181,3
320325,5
217736,5
24666,5
364566,5
353571,5
25069,3
57321,3
40871,5
37205,4
18253,4
255319,4
1813,4
29281,3
5628,4
234460,5
323769,3
369535,5
313159,5
252402,4
189203,4
371099,5
238472,5
52893,3
247765,4
272411,4
58078,5
3603,4
239424,3
308406,5
356903,5
4456,4
53683,5
183439,5
283599,5
339467,3
19096,4
327229,5
326697,4
375316,4
200575,4
191823,5
320466,4
238177,4
240727,4
34640,4
307019,4
317287,5
44327,3
325044,5
7462,5
280537,3
55198,5
369634,4
313687,5
245242,3
15492,4
238024,4
364090,4
310783,4
325503,4
154949,5
233626,4
33796,5
78202,5
167047,5
353734,4
230739,4
280716,5
195573,5
280429,4
181120,5
269284,5
375094,3
344589,5
37371,5
29366,5
181756,3
178407,3
84176,5
35424,4
199980,5
290143,5
26,4
191435,5
21684,4
247719,3
37029,4
263861,5
363054,4
58919,5
251338,5
335054,4
189154,5
173782,3
252360,5
293829,5
297177,4
80232,4
368473,4
80660,3
358938,5
162628,5
285339,4
353481,5
374821,5
249801,5
338046,4
266854,5
313379,4
154288,5
302269,5
296835,4
335955,5
46618,4
354483,5
83759,4
219064,5
14963,5
264517,5
368965,4
242431,4
156718,3
177420,4
1872,4
238014,4
37037,4
363574,5
152895,3
326052,5
340325,4
78931,5
282839,5
315530,5
242178,5
4355,5
235383,5
322123,5
353265,3
200090,5
373354,4
70228,5
107140,5
362435,3
284181,5
176123,5
50128,4
174967,3
344651,5
25737,4
248953,3
251499,4
192838,5
303027,5
53808,4
37008,5
243767,5
240244,4
75781,3
362854,3
237426,5
375415,5
257353,5
210333,4
29228,4
218285,5
78619,4
201902,5
192823,4
294770,5
166092,4
8836,5
327335,5
12085,4
48973,4
38641,5
187606,3
251506,3
171166,3
66864,4
317202,5
361591,5
286020,4
351830,4
193780,5
71961,4
219041,4
254183,4
329135,3
252671,5
318693,5
50959,4
317297,5
81970,5
25036,4
197568,3
54253,4
166501,4
256977,4
260901,3
7099,5
353085,4
256446,3
115526,3
151816,4
303534,5
158224,5
237397,4
186691,4
354181,4
324410,4
241770,5
362965,5
23271,4
210045,5
297756,4
85545,4
93336,4
358607,5
82096,5
80325,5
62423,5
290655,3
58783,4
280388,5
194678,4
47237,4
288766,4
375827,5
361860,4
298195,5
58477,4
287518,3
244177,3
274154,4
299997,4
163964,5
331665,3
42118,4
320425,4
251540,5
195749,5
27256,5
377269,3
46779,4
73749,4
352419,3
270653,4
12278,4
313990,5
303220,5
320372,5
83329,4
293802,4
74982,4
270324,4
61445,3
300496,5
48615,4
216291,5
320730,4
29809,5
167182,4
172994,3
195604,3
355126,4
214797,5
63213,5
185332,4
151774,3
180796,4
158354,3
371448,3
324953,5
84926,5
345635,4
152632,3
365003,4
342846,5
159528,4
19534,4
323000,5
267492,4
153742,4
295669,5
313305,3
334677,4
83975,5
26804,5
366480,4
48329,4
70789,3
272955,4
281926,3
352688,4
65549,5
361764,5
35115,4
77297,5
276612,3
255668,5
325344,5
218896,4
301754,4
183878,4
44086,5
272557,5
178646,4
362265,5
326429,4
189948,3
227599,3
13298,3
36838,3
316750,5
319407,4
2763,4
167609,4
172606,3
169281,5
366222,5
172959,3
361727,5
330949,4
276469,4
305331,3
183079,3
57870,5
198575,4
269262,4
193830,5
24713,5
34713,3
5211,4
84493,5
156190,5
190923,5
258682,3
300483,5
306177,4
350453,5
53870,4
64031,4
317622,3
50792,4
78940,5
336251,3
361427,3
296197,4
152889,4
311368,5
244357,4
272132,4
172535,5
330815,5
375682,5
84990,4
379502,4
56346,4
315225,5
246310,3
113809,5
358366,3
34683,3
7295,5
92883,4
78186,4
355476,5
287284,4
11165,4
85554,5
358768,4
4102,4
200851,5
230147,4
332114,5
367416,3
21652,4
341075,3
301999,5
259095,5
68705,5
176007,3
241516,4
216136,3
356014,5
60136,4
10815,3
295414,4
197943,3
256651,5
363359,5
52380,5
316473,4
18437,4
26271,4
305577,4
181235,4
323001,4
242739,4
201725,4
319499,4
359690,3
208212,5
176816,3
373286,5
346914,3
337798,4
83753,4
373026,3
84289,5
291213,4
225686,4
70173,3
24743,4
184016,3
42190,5
7787,5
71994,5
314518,4
302884,4
25699,4
354815,5
313857,5
768,5
241382,3
349035,5
284018,5
286123,4
202497,5
64152,4
168362,4
300707,5
312095,5
199529,4
33454,5
196135,4
24321,4
63335,5
173643,4
333983,3
243401,4
178612,4
294010,4
265412,3
303354,4
322676,3
176196,4
279496,5
368241,5
245043,5
301096,5
324438,4
200855,5
281288,4
8238,4
315821,4
319767,5
164522,3
17065,3
352263,5
45808,3
312444,5
357088,3
375320,5
19437,5
63229,4
51868,3
361872,5
191789,5
3713,4
71194,4
66872,3
51037,3
366853,4
48438,4
276870,5
25025,5
54976,4
224504,3
41585,5
244971,5
365408,4
58186,3
192503,3
351614,5
179888,3
278326,3
224956,5
257401,5
7560,3
379309,4
371877,4
53084,3
339665,5
567,5
75998,5
329298,5
26835,4
371369,4
176740,5
21567,5
226311,5
352019,5
227974,5
33450,4
26448,4
45590,5
369495,3
264227,5
360476,4
72357,4
321532,4
59253,5
170303,4
155746,4
361549,3
290055,3
8503,4
316845,5
13047,5
204506,3
334395,3
327026,4
353289,5
81732,4
274745,5
301317,5
180541,4
271022,5
157844,5
236094,4
226836,5
199680,4
151902,4
239501,4
250905,3
351967,4
168862,4
41034,5
360406,5
319731,4
168246,4
293322,3
350708,3
61886,5
304138,4
304983,4
1485,5
46977,4
329971,5
351620,4
212757,3
74029,5
70327,4
306547,4
225117,4
378473,4
260703,4
4341,5
206711,3
43917,4
58100,3
77973,5
319438,3
342177,4
184863,3
290619,3
83747,4
155816,3
56134,4
25797,5
190701,4
154955,4
15606,4
375355,5
264121,5
217230,5
12074,4
320140,4
245763,4
160471,4
184752,4
196764,3
70115,4
218391,4
3372,3
366145,4
247590,4
71822,5
1832,5
59945,4
57223,4
170982,4
312016,5
237670,5
244260,4
239760,5
252015,4
62292,5
282619,3
373841,5
222793,4
165943,5
358325,5
239744,5
71767,5
376766,5
327870,4
84817,5
320739,4
275899,5
204414,5
260756,4
40468,5
312020,4
371950,3
362745,3
39352,5
308524,3
316454,5
374073,5
315268,5
78831,5
255892,3
76093,4
245773,4
259463,3
189580,3
367647,4
10097,4
199202,5
117673,4
236975,5
165963,5
266815,4
332588,4
291256,3
46013,5
189483,3
189891,4
191030,5
66105,4
252629,5
259461,4
15327,5
165095,5
377575,4
370282,3
279949,4
78284,5
211343,4
78977,4
361855,4
318028,4
280570,5
2819,5
317435,4
15502,5
60292,5
57892,5
212397,5
15762,5
372921,5
72397,5
250773,4
198788,4
319696,4
334382,3
347384,3
314129,5
273002,4
56191,5
178933,5
412,4
3975,5
246132,5
361365,5
80984,5
165994,3
303068,4
259682,5
58193,5
251995,3
188556,4
20255,5
242162,3
32089,3
330234,4
239223,5
173045,4
44443,4
378694,5
277177,5
332079,4
107420,4
152902,5
186200,3
38718,4
310971,4
169314,4
374221,3
80238,3
252895,5
202706,5
290457,4
211798,4
20359,4
175853,4
50375,4
10621,5
327166,5
311259,5
77863,5
8838,3
282386,3
344892,5
254092,3
2435,5
248287,4
331509,3
81252,5
337912,4
300908,3
257018,4
17824,5
354968,3
216787,4
328084,4
258609,4
154099,4
350470,4
5302,4
324082,5
38721,5
169621,5
244853,4
181377,4
81375,3
70511,3
227639,5
45965,4
7074,5
313664,3
34585,4
327450,5
80115,3
233119,4
311162,4
14978,4
24919,3
171473,4
32214,4
39773,5
193593,5
58009,5
321933,4
203812,5
196117,4
349000,3
211071,3
173192,5
58423,5
116,4
315983,4
162544,3
295993,3
172824,4
311837,5
185118,5
152080,4
278007,3
317000,4
304203,3
331232,4
111408,3
16666,4
37279,5
30213,3
325379,5
353555,5
46663,5
320018,5
11951,5
333662,4
161885,5
40960,3
281698,3
343743,4
330187,3
319733,4
212114,5
27655,3
313851,3
201224,4
24628,5
40251,4
322603,5
61460,3
279153,5
363474,5
159061,3
322599,3
34954,5
27333,5
245571,5
2572,3
325544,5
350975,4
26947,5
351679,4
311713,4
41772,4
370669,4
247613,4
280154,3
340268,4
259366,4
23382,5
307371,4
363206,4
33515,4
320742,4
325480,3
278265,4
325415,5
328976,3
65830,4
59998,3
50978,5
251134,4
346705,5
243117,5
371846,4
3203,3
70536,5
322532,4
308656,4
39668,5
199480,5
200859,4
152808,3
253342,4
160486,5
202600,5
340371,4
49307,5
68632,4
33452,3
336798,4
41553,3
60350,4
225334,3
177295,5
324342,3
188704,4
377497,5
60367,5
31459,5
319789,4
194050,3
247159,3
293749,4
213575,5
78373,4
59436,3
185573,4
168699,5
169426,5
277359,4
30579,4
351032,4
170470,4
213571,4
237192,4
42731,3
37593,5
25343,4
321400,5
161509,5
270957,3
164656,3
214739,5
376366,4
355483,4
39101,4
3686,4
71982,5
165045,5
47636,4
323186,5
322115,3
7543,4
356583,4
82980,5
7607,5
154012,5
365657,4
52891,5
309537,5
358903,5
27897,5
55836,5
254008,5
181736,4
294075,5
77772,4
243795,3
31049,4
311279,3
305122,5
256459,3
158101,4
13275,5
272839,4
267739,4
12251,3
290250,4
320692,5
51034,3
315900,3
20965,3
58695,5
8678,4
157188,5
2647,4
203745,5
157706,4
202379,5
61002,4
338741,3
224651,4
83674,5
245789,4
244727,4
197782,3
188067,3
252819,5
33954,4
105956,4
179100,3
154822,3
10612,4
83188,4
40765,4
170116,4
154473,4
82206,4
5346,3
375829,5
319886,4
325531,4
197021,4
354510,4
359651,4
176771,5
315046,4
358067,3
333034,4
173901,4
335433,5
176657,4
268296,4
261174,4
27255,5
53998,4
26112,3
7702,4
308519,3
65181,4
255297,4
259474,4
291890,4
245339,5
171558,4
67188,4
56893,5
262058,5
335072,4
40963,4
308961,3
272053,3
263747,4
199088,5
221710,3
67738,5
350821,5
376664,4
81064,4
175813,5
70347,5
52540,3
172339,5
157177,5
339512,3
24719,5
280652,4
160944,5
378538,5
229428,3
223182,4
307021,4
67268,5
375162,5
272787,4
369582,5
352190,4
325950,4
49066,3
315685,5
154653,4
320983,5
2073,4
244081,5
56391,5
377731,3
369332,5
291997,4
66580,5
223614,5
50929,3
182929,5
169058,4
293088,3
328685,4
45807,4
37160,4
177419,5
254388,4
238788,4
219795,4
34696,3
9413,3
279483,3
231515,5
183011,4
262635,5
232580,4
315220,3
62910,3
317547,4
176197,5
202811,3
49092,3
256533,5
20714,5
324533,5
86189,4
9183,3
31555,5
195243,4
76419,4
42609,5
59778,4
251881,4
244257,4
72071,4
7823,5
279985,5
283653,5
58974,4
71932,3
65409,3
202981,4
315887,3
2793,3
224675,5
59142,3
290795,4
74944,5
239128,5
47451,5
367754,5
41798,5
289134,3
65818,5
178477,4
27492,4
28926,5
64887,5
312784,5
8021,4
371908,5
187148,5
80979,5
70912,4
372461,5
350279,5
190104,4
166761,4
364209,3
35204,4
244412,4
12554,5
36845,5
253010,3
311075,5
18876,4
151718,5
348593,5
244195,4
62623,4
23606,4
59531,4
377118,3
57874,5
310059,3
2587,5
153507,5
330882,4
367956,4
26533,5
38833,5
280945,3
169475,3
220962,4
296711,4
72127,5
220560,4
355172,5
357382,4
242759,4
276021,3
365864,4
273322,4
266717,4
332426,5
337797,5
32289,5
24041,4
367802,5
331486,4
214356,5
183815,5
285973,5
314190,5
156393,3
260708,4
185378,5
226369,5
343403,3
46075,5
327005,5
1878,5
289532,5
252999,5
65405,5
78271,5
49375,4
208234,4
364933,5
76520,5
50336,5
371861,5
237215,4
62434,4
255505,4
266097,5
214822,3
232200,5
259924,4
28121,4
206198,4
321303,4
326792,4
299658,5
378507,5
63870,5
174442,5
254318,5
34702,3
373690,4
282214,5
33596,3
178486,4
225646,4
298672,4
210161,3
376463,5
74772,5
228625,5
10703,3
321793,5
309557,3
178853,5
342260,5
32056,5
27931,4
73009,5
217158,4
3542,5
325766,5
35327,4
279047,4
190884,5
212133,5
195413,3
253861,4
360073,3
207301,5
317053,5
351158,3
157435,4
40698,5
363538,4
170282,5
308640,4
179078,5
61545,5
64048,3
158829,4
319035,4
12505,4
323372,5
76389,3
38101,4
8170,4
221246,4
211129,3
318027,5
50647,3
35696,5
226134,3
241313,3
45324,5
333317,5
29165,3
291452,5
279409,5
34174,5
53481,3
5494,4
268484,4
239226,4
261578,3
78536,4
35046,4
279816,3
304193,4
286153,5
317603,4
338053,3
251094,5
356047,5
360748,4
356872,5
20903,3
219453,4
309903,3
244339,5
52064,4
271803,3
68079,5
374887,4
49648,5
255993,5
188034,5
197952,3
48966,5
219233,4
2042,5
212822,4
355081,5
286097,4
280613,5
54963,3
53138,5
361925,5
29239,4
27981,5
332141,5
299472,3
309363,5
272413,3
14062,5
18889,5
359490,3
162041,5
298723,4
216893,4
158711,5
22413,5
73133,4
188114,5
358244,5
33932,4
230808,3
233414,4
174607,5
2396,5
151831,5
203780,4
186166,5
255203,3
180594,4
64932,4
272803,4
244655,4
238122,5
346995,5
255258,4
168967,4
292064,5
337879,3
341685,5
30155,5
22851,5
197643,5
256266,5
274315,5
64847,5
16260,5
192621,3
73594,5
298429,5
78507,5
297228,4
16578,5
234530,4
256359,3
50515,5
171923,3
280403,5
13690,5
166126,3
31914,3
296738,4
364021,4
77216,5
240962,4
377452,3
191936,4
356925,4
6365,5
352137,4
28792,5
169291,5
7388,5
15547,4
340979,5
26500,5
274401,3
352416,3
229002,5
27165,5
277217,4
267614,4
206598,3
349556,4
193055,4
298256,5
15087,5
152038,3
358778,4
4170,5
152567,5
164289,4
333124,4
216308,3
177831,3
176799,3
45321,4
318622,4
24463,3
334408,3
369687,5
230371,5
82828,5
31340,3
38657,4
237998,3
237668,5
239710,4
375934,5
367216,3
260606,4
189149,5
237502,4
250031,5
278499,4
253280,5
17268,5
324497,4
354932,5
194702,3
46207,4
23246,5
52849,5
76222,3
34530,5
